order_item_id,order_id,product_id,quantity,sales_amount
3301,6132,109,4,219364
3302,5107,141,4,185172
3303,6569,192,4,351480
3304,6425,189,2,171036
3305,5881,132,4,300708
3306,6126,116,2,191384
3307,5237,152,4,188716
3308,5242,157,5,64065
3309,6851,129,3,25065
3310,5721,156,2,153930
3311,5703,119,4,330764
3312,6881,157,1,12813
3313,5488,130,2,100262
3314,5189,195,5,139480
3315,5021,185,2,75332
3316,5846,119,5,413455
3317,6164,154,1,83345
3318,6643,135,1,90539
3319,6789,117,2,173646
3320,6665,158,1,98973
3321,5157,106,1,50441
3322,5260,156,4,307860
3323,5370,161,3,110160
3324,5090,134,3,242661
3325,5717,179,5,68695
3326,6342,181,2,99258
3327,5599,138,2,122472
3328,6242,144,4,205688
3329,5981,158,1,98973
3330,6345,133,1,23280
3331,5157,104,3,193449
3332,6922,143,5,304390
3333,5422,132,4,300708
3334,6445,146,3,144147
3335,6839,167,2,105434
3336,5909,142,3,254238
3337,6929,140,3,65118
3338,6598,152,5,235895
3339,5600,136,2,154870
3340,6079,140,3,65118
3341,5654,175,5,421415
3342,6032,159,1,27318
3343,5111,132,3,225531
3344,6845,122,4,170020
3345,6445,188,5,454365
3346,5996,125,3,92451
3347,5161,176,2,172194
3348,6868,130,2,100262
3349,6724,169,5,246555
3350,5473,118,3,187611
3351,6520,153,5,411905
3352,5432,136,1,77435
3353,5763,110,2,197218
3354,5074,127,2,118306
3355,6431,141,4,185172
3356,6332,124,4,39872
3357,6952,180,1,18781
3358,5044,163,4,64380
3359,6713,146,1,48049
3360,5554,145,3,96273
3361,6205,104,4,257932
3362,5616,113,1,66836
3363,5123,175,3,252849
3364,6751,165,5,448235
3365,5787,124,4,39872
3366,5039,112,4,263692
3367,5788,148,4,349100
3368,5091,118,2,125074
3369,5422,194,4,131700
3370,5378,196,4,112608
3371,6091,157,1,12813
3372,6353,103,3,61428
3373,5065,150,5,402410
3374,6563,129,3,25065
3375,6920,112,1,65923
3376,6864,124,5,49840
3377,6546,105,3,220020
3378,6890,148,3,261825
3379,6660,131,5,165035
3380,5444,122,1,42505
3381,5699,150,5,402410
3382,5889,169,4,197244
3383,6603,166,1,74048
3384,6654,178,1,40893
3385,6134,117,4,347292
3386,6951,195,3,83688
3387,6759,174,5,150075
3388,5950,111,4,206416
3389,6173,102,5,385055
3390,6575,150,5,402410
3391,5533,113,2,133672
3392,6967,196,4,112608
3393,5958,148,2,174550
3394,5271,111,1,51604
3395,5575,119,3,248073
3396,5176,194,2,65850
3397,6580,200,5,169265
3398,5606,170,3,232857
3399,6170,103,4,81904
3400,5080,173,5,372920
3401,5562,195,3,83688
3402,5551,178,3,122679
3403,6603,197,5,157695
3404,5026,133,1,23280
3405,5629,155,5,207460
3406,6354,173,3,223752
3407,6713,140,3,65118
3408,6736,189,2,171036
3409,5909,177,4,77280
3410,5036,131,4,132028
3411,5019,170,4,310476
3412,5076,104,3,193449
3413,5984,106,5,252205
3414,5447,184,4,260556
3415,5120,113,5,334180
3416,6923,126,1,57881
3417,5567,132,5,375885
3418,6130,185,3,112998
3419,6953,127,1,59153
3420,5903,182,2,111870
3421,5529,193,3,11397
3422,5532,105,4,293360
3423,5261,184,2,130278
3424,6291,191,2,34022
3425,5301,103,5,102380
3426,6344,164,1,19449
3427,5477,101,1,96164
3428,6341,191,1,17011
3429,5378,191,5,85055
3430,6763,136,4,309740
3431,6188,101,3,288492
3432,5086,113,5,334180
3433,6470,182,2,111870
3434,5125,199,3,59892
3435,6998,110,3,295827
3436,5034,133,3,69840
3437,6107,195,1,27896
3438,6230,120,2,172350
3439,5717,138,1,61236
3440,5159,144,5,257110
3441,5909,124,1,9968
3442,6047,109,1,54841
3443,5486,145,2,64182
3444,5668,153,5,411905
3445,5761,160,4,195812
3446,5147,172,4,251188
3447,6794,195,3,83688
3448,5294,176,1,86097
3449,5669,128,5,23970
3450,6615,164,3,58347
3451,5687,140,4,86824
3452,6838,132,3,225531
3453,5964,116,3,287076
3454,6274,106,1,50441
3455,5329,125,3,92451
3456,5092,195,3,83688
3457,6906,117,2,173646
3458,6868,176,5,430485
3459,5053,185,1,37666
3460,6248,198,2,158232
3461,6655,171,3,45603
3462,6047,180,5,93905
3463,6605,114,5,70770
3464,6460,125,3,92451
3465,6925,155,2,82984
3466,5776,184,5,325695
3467,5067,106,2,100882
3468,5781,199,1,19964
3469,6957,141,1,46293
3470,6964,114,2,28308
3471,6158,143,5,304390
3472,6177,169,5,246555
3473,6504,109,4,219364
3474,6104,127,1,59153
3475,6736,160,5,244765
3476,6635,140,1,21706
3477,6244,195,4,111584
3478,6351,111,5,258020
3479,6066,147,4,370620
3480,5650,174,3,90045
3481,5400,183,5,276895
3482,5601,102,2,154022
3483,5674,188,2,181746
3484,6637,200,3,101559
3485,5473,144,4,205688
3486,5645,191,1,17011
3487,6420,160,2,97906
3488,5912,174,4,120060
3489,5742,140,1,21706
3490,5721,188,5,454365
3491,6036,116,1,95692
3492,6874,157,3,38439
3493,6339,136,4,309740
3494,6240,107,2,51454
3495,5920,139,4,247924
3496,5471,112,5,329615
3497,6696,177,2,38640
3498,6896,181,5,248145
3499,5502,195,4,111584
3500,6381,198,5,395580
